### 0
# A_HV, A_LV, B, C 
1.0014447484216775,1.0004594879304816,0.44135751131238593,1.1855504424123018  
# z_depth_cm, e_CCE_HV, h_CCE_HV, e_CCE_LV, h_CCE_LV
-0.093588318,0.9984397658610272,0.999977246978852,0.9999622356531124,0.9986461480362536
-0.083275641,0.9984626132930514,0.9999751699395772,0.9999628021183156,0.9986245279456194
-0.0729629639999999,0.9984868768882176,0.9999751699395772,0.9999647847465272,0.9986086669184292
-0.0626502869999999,0.9985086858006044,0.999974414652568,0.9999656344443322,0.9985876132930516
-0.05233761,0.998531910876133,0.9999724320241692,0.9999657288551994,0.9985664652567976
-0.0420249329999999,0.9985555135951664,0.9999723376132932,0.9999680891268798,0.998544089879154
-0.0317122559999999,0.9985773225075528,0.999971582326284,0.9999685611812158,0.9985225641993958
-0.021399579,0.9986016805135952,0.999971487915408,0.999970732631162,0.9985010385196376
-0.0110869019999999,0.9986237726586104,0.9999713935045316,0.9999712990963652,0.9984807401812688
-0.0007742249999999,0.998646336858006,0.9999705438066464,0.9999713935072324,0.9984523225075528
0.009538452,0.9986694675226588,0.9999686555891238,0.9999717711507012,0.9984366503021148
0.0198511289999999,0.9986911820241692,0.9999680891238673,0.9999723376159048,0.9984085158610272
0.030163806,0.9987151623867068,0.9999677114803625,0.9999743202441164,0.998386990181269
0.0404764829999999,0.9987366880664652,0.9999657288519638,0.9999747922984524,0.9983714123867068
0.05078916,0.9987578361027192,0.9999651623867069,0.9999751699419211,0.9983505475830816
0.061101837,0.9987817220543806,0.999963085347432,0.9999771525701328,0.99832958836858
0.0714145139999999,0.9988031533232627,0.9999627077039276,0.999977624624469,0.9983088179758308
0.081727191,0.9988243013595166,0.9999620468277944,0.999978002267938,0.9982858761329306
0.092039868,0.9988478096676736,0.9999619524169184,0.9999799848961496,0.9982653889728096
0.1023525450000001,0.9988683912386708,0.9999611027190332,0.9999802681287512,0.9982441465256796
0.112665222,0.9988901057401812,0.9999590256797584,0.9999808345939544,0.9982161064954682
0.1229778989999999,0.9989117258308156,0.9999585536253776,0.999981023415689,0.998201000755287
0.1332905760000001,0.9989341012084592,0.9999561933534744,0.9999812122374232,0.9981805135951662
0.143603253,0.9989550604229608,0.9999556268882176,0.9999817787026268,0.998159082326284
0.1539159299999999,0.99897583081571,0.9999533610271902,0.999981873113494,0.998131325528701
0.164228607,0.9989975453172204,0.9999525113293052,0.9999838557417056,0.9981105551359516
0.174541284,0.9990193542296072,0.9999524169184292,0.9999841389743072,0.9980953549848944
0.1848539609999999,0.9990396525679758,0.999951756042296,0.9999846110286432,0.998074584592145
0.195166638,0.9990608006042296,0.999949584592145,0.9999847998503776,0.9980465445619336
0.205479315,0.999080910120846,0.9999487348942598,0.999986688067722,0.998025585347432
0.2157919919999999,0.9991028134441088,0.9999461858006042,0.9999869713003235,0.998005664652568
0.226104669,0.9991241503021148,0.9999441087613292,0.9999874433546598,0.997983006042296
0.236417346,0.999144826283988,0.9999436367069486,0.9999875377655272,0.9979697885196376
0.2467300230000001,0.9991651246223566,0.9999429758308158,0.9999896148046058,0.9979491125377644
0.2570427,0.9991849509063444,0.9999423149546828,0.9999898036263404,0.9979276812688824
0.267355377,0.9992047771903324,0.9999401435045318,0.9999898036263404,0.9979057779456194
0.2776680540000001,0.999227152567976,0.9999392938066464,0.9999903700915436,0.9978859516616314
0.287980731,0.9992475453172206,0.9999369335347432,0.9999903700915436,0.9978647092145017
0.298293408,0.99926708836858,0.9999343844410876,0.999990558913278,0.9978367635951662
0.3086060850000001,0.9992874811178248,0.9999335347432023,0.9999907477350124,0.9978160876132932
0.3189187619999999,0.9993076850453172,0.9999328738670696,0.9999907477350124,0.9977956948640484
0.3292314389999999,0.999327416918429,0.9999306080060424,0.9999913142002156,0.997773413897281
0.339544116,0.9993468655589124,0.999929758308157,0.999991408611083,0.9977607628398792
0.349856793,0.9993672583081572,0.9999276812688822,0.9999915030219504,0.997740086858006
0.3601694700000001,0.999387745468278,0.999924848942598,0.9999933912392946,0.997720071752266
0.370482147,0.999408327039275,0.999923999244713,0.999993485650162,0.9976975075528702
0.380794824,0.9994276812688822,0.99992333836858,0.9999935800610292,0.9976770203927492
0.3911075010000001,0.9994470354984896,0.9999210725075528,0.9999941465262324,0.9976565332326284
0.401420178,0.9994662009063444,0.9999202228096676,0.9999941465262324,0.9976359516616315
0.411732855,0.9994853663141996,0.9999172960725076,0.9999942409370997,0.9976161253776435
